db_id,question,gold_sql,predicted_sql,execution_accuracy
tvshow,What are the package options of all tv channels that are not playing any cartoons directed by Ben Jones?,SELECT package_option FROM TV_Channel WHERE id NOT IN (SELECT channel FROM cartoon WHERE directed_by  =  'Ben Jones'),"SELECT TV_Channel.Package_Option
FROM TV_Channel
LEFT JOIN Cartoon ON TV_Channel.id = Cartoon.Channel
WHERE Cartoon.Directed_by != 'Ben Jones' OR Cartoon.id IS NULL;",MISMATCH
poker_player,How many poker players are there?,SELECT count(*) FROM poker_player,SELECT COUNT(*) FROM poker_player;,MATCH
poker_player,Count the number of poker players.,SELECT count(*) FROM poker_player,SELECT COUNT(*) FROM poker_player;,MATCH
poker_player,List the earnings of poker players in descending order.,SELECT Earnings FROM poker_player ORDER BY Earnings DESC,"SELECT poker_player.Earnings
FROM poker_player
ORDER BY poker_player.Earnings DESC;",MATCH
poker_player,"What are the earnings of poker players, ordered descending by value?",SELECT Earnings FROM poker_player ORDER BY Earnings DESC,"SELECT poker_player.Earnings, poker_player.Poker_Player_ID, people.Name
FROM poker_player
JOIN people ON poker_player.People_ID = people.People_ID
ORDER BY poker_player.Earnings DESC;",MISMATCH
poker_player,List the final tables made and the best finishes of poker players.,"SELECT Final_Table_Made ,  Best_Finish FROM poker_player","SELECT poker_player.People_ID, poker_player.Final_Table_Made, poker_player.Best_Finish
FROM poker_player
ORDER BY poker_player.Best_Finish DESC, poker_player.Final_Table_Made DESC;",MISMATCH
poker_player,What are the final tables made and best finishes for all poker players?,"SELECT Final_Table_Made ,  Best_Finish FROM poker_player","SELECT poker_player.People_ID, poker_player.Final_Table_Made, poker_player.Best_Finish
FROM poker_player
ORDER BY poker_player.People_ID;",MISMATCH
poker_player,What is the average earnings of poker players?,SELECT avg(Earnings) FROM poker_player,"SELECT AVG(poker_player.Earnings) AS Average_Earnings
FROM poker_player;",MATCH
poker_player,Return the average earnings across all poker players.,SELECT avg(Earnings) FROM poker_player,"SELECT AVG(poker_player.Earnings) as AverageEarnings
FROM poker_player;",MATCH
poker_player,What is the money rank of the poker player with the highest earnings?,SELECT Money_Rank FROM poker_player ORDER BY Earnings DESC LIMIT 1,"SELECT Money_Rank
FROM poker_player
WHERE Earnings = (SELECT MAX(Earnings) FROM poker_player)",MATCH
poker_player,Return the money rank of the player with the greatest earnings.,SELECT Money_Rank FROM poker_player ORDER BY Earnings DESC LIMIT 1,"SELECT Money_Rank
FROM poker_player
ORDER BY Earnings DESC
LIMIT 1;",MATCH
poker_player,What is the maximum number of final tables made among poker players with earnings less than 200000?,SELECT max(Final_Table_Made) FROM poker_player WHERE Earnings  <  200000,"To find the maximum number of final tables made among poker players with earnings less than 200000, you can use the following SQL query:

```sql
SELECT MAX(Count)
FROM (
  SELECT COUNT(*) AS Count
  FROM poker_player
  WHERE Earnings < 200000
  GROUP BY Poker_Player_ID
  ORDER BY Count DESC
  LIMIT ","PRED_FAIL: near ""To"": syntax error"
poker_player,Return the maximum final tables made across all poker players who have earnings below 200000.,SELECT max(Final_Table_Made) FROM poker_player WHERE Earnings  <  200000,"SELECT MAX(Final_Table_Made)
FROM poker_player
WHERE Earnings < 200000;",MATCH
poker_player,What are the names of poker players?,SELECT T1.Name FROM people AS T1 JOIN poker_player AS T2 ON T1.People_ID  =  T2.People_ID,"SELECT Name FROM people
INNER JOIN poker_player ON people.People_ID = poker_player.People_ID;",MATCH
poker_player,Return the names of all the poker players.,SELECT T1.Name FROM people AS T1 JOIN poker_player AS T2 ON T1.People_ID  =  T2.People_ID,"SELECT names.Name
FROM poker_player
JOIN people AS names
ON poker_player.People_ID = people.People_ID;",PRED_FAIL: no such column: people.People_ID
poker_player,What are the names of poker players whose earnings is higher than 300000?,SELECT T1.Name FROM people AS T1 JOIN poker_player AS T2 ON T1.People_ID  =  T2.People_ID WHERE T2.Earnings  >  300000,"SELECT names FROM people
INNER JOIN poker_player ON people.People_ID = poker_player.People_ID
WHERE poker_player.Earnings > 300000;",PRED_FAIL: no such column: names
poker_player,Give the names of poker players who have earnings above 300000.,SELECT T1.Name FROM people AS T1 JOIN poker_player AS T2 ON T1.People_ID  =  T2.People_ID WHERE T2.Earnings  >  300000,"SELECT Name FROM people p
INNER JOIN poker_player pp ON p.People_ID = pp.People_ID
WHERE pp.Earnings > 300000;",MATCH
poker_player,List the names of poker players ordered by the final tables made in ascending order.,SELECT T1.Name FROM people AS T1 JOIN poker_player AS T2 ON T1.People_ID  =  T2.People_ID ORDER BY T2.Final_Table_Made,"SELECT people.Name
FROM poker_player
JOIN people ON poker_player.People_ID = people.People_ID
ORDER BY poker_player.Final_Table_Made ASC;",MATCH
poker_player,"What are the names of poker players, ordered ascending by the number of final tables they have made?",SELECT T1.Name FROM people AS T1 JOIN poker_player AS T2 ON T1.People_ID  =  T2.People_ID ORDER BY T2.Final_Table_Made,"SELECT people.Name, COUNT(poker_player.Poker_Player_ID) as Num_Final_Tables
FROM poker_player
JOIN people ON poker_player.People_ID = people.People_ID
GROUP BY people.People_ID
ORDER BY Num_Final_Tables ASC;",MISMATCH
poker_player,What is the birth date of the poker player with the lowest earnings?,SELECT T1.Birth_Date FROM people AS T1 JOIN poker_player AS T2 ON T1.People_ID  =  T2.People_ID ORDER BY T2.Earnings ASC LIMIT 1,"SELECT birth_date
FROM people
JOIN poker_player ON people.People_ID = poker_player.People_ID
ORDER BY poker_player.Earnings
LIMIT 1;",MATCH
poker_player,Return the birth date of the poker player with the lowest earnings.,SELECT T1.Birth_Date FROM people AS T1 JOIN poker_player AS T2 ON T1.People_ID  =  T2.People_ID ORDER BY T2.Earnings ASC LIMIT 1,"SELECT birth_date
FROM people
JOIN poker_player ON people.People_ID = poker_player.People_ID
ORDER BY earnings ASC
LIMIT 1;",MATCH
poker_player,What is the money rank of the tallest poker player?,SELECT T2.Money_Rank FROM people AS T1 JOIN poker_player AS T2 ON T1.People_ID  =  T2.People_ID ORDER BY T1.Height DESC LIMIT 1,"SELECT Money_Rank
FROM poker_player
JOIN people ON poker_player.People_ID = people.People_ID
ORDER BY Height DESC
LIMIT 1;",MATCH
poker_player,Return the money rank of the poker player with the greatest height.,SELECT T2.Money_Rank FROM people AS T1 JOIN poker_player AS T2 ON T1.People_ID  =  T2.People_ID ORDER BY T1.Height DESC LIMIT 1,"SELECT poker_player.Money_Rank
FROM poker_player
JOIN people ON poker_player.People_ID = people.People_ID
ORDER BY people.Height DESC
LIMIT 1;",MATCH
poker_player,What is the average earnings of poker players with height higher than 200?,SELECT avg(T2.Earnings) FROM people AS T1 JOIN poker_player AS T2 ON T1.People_ID  =  T2.People_ID WHERE T1.Height  >  200,"SELECT AVG(poker_player.Earnings)
FROM poker_player
JOIN people ON poker_player.People_ID = people.People_ID
WHERE people.Height > 200;",MATCH
poker_player,Give average earnings of poker players who are taller than 200.,SELECT avg(T2.Earnings) FROM people AS T1 JOIN poker_player AS T2 ON T1.People_ID  =  T2.People_ID WHERE T1.Height  >  200,"SELECT AVG(poker_player.Earnings)
FROM poker_player
JOIN people ON poker_player.People_ID = people.People_ID
WHERE people.Height > 200;",MATCH
poker_player,What are the names of poker players in descending order of earnings?,SELECT T1.Name FROM people AS T1 JOIN poker_player AS T2 ON T1.People_ID  =  T2.People_ID ORDER BY T2.Earnings DESC,"SELECT people.Name
FROM poker_player
JOIN people ON poker_player.People_ID = people.People_ID
ORDER BY poker_player.Earnings DESC;",MATCH
poker_player,Return the names of poker players sorted by their earnings descending.,SELECT T1.Name FROM people AS T1 JOIN poker_player AS T2 ON T1.People_ID  =  T2.People_ID ORDER BY T2.Earnings DESC,"SELECT people.Name
FROM poker_player
JOIN people ON poker_player.People_ID = people.People_ID
ORDER BY poker_player.Earnings DESC;",MATCH
poker_player,What are different nationalities of people and the corresponding number of people from each nation?,"SELECT Nationality ,  COUNT(*) FROM people GROUP BY Nationality","To get the different nationalities and the corresponding number of people from each nation in the poker_player and people table, you can use the following SQL query:

```sql
SELECT people.Nationality, COUNT(poker_player.People_ID) as Number_of_Players
FROM people
JOIN poker_player ON people.People_ID = poker_player.People_ID
GROUP BY people.Nationality
ORDER BY Number_of_","PRED_FAIL: near ""To"": syntax error"
poker_player,How many people are there of each nationality?,"SELECT Nationality ,  COUNT(*) FROM people GROUP BY Nationality","SELECT Nationality, COUNT(*) as Number_of_People
FROM people
GROUP BY Nationality;",MATCH
poker_player,What is the most common nationality of people?,SELECT Nationality FROM people GROUP BY Nationality ORDER BY COUNT(*) DESC LIMIT 1,"To find the most common nationality of people in the poker_player table, you would first need to join the poker_player and people tables using their common People_ID, and then use the COUNT() and GROUP BY functions to count the number of occurrences of each nationality:

```sql
SELECT people.Nationality, COUNT(*) as num_players
FROM poker_player
JOIN people ON poker_player.People_ID","PRED_FAIL: near ""To"": syntax error"
poker_player,Give the nationality that is most common across all people.,SELECT Nationality FROM people GROUP BY Nationality ORDER BY COUNT(*) DESC LIMIT 1,"To find the nationality that is most common across all people in the poker_player table, you would first join the poker_player and people tables using their common People_ID, and then use the COUNT() and GROUP BY functions to count the number of occurrences for each nationality. The nationality with the highest count would be the most common.

Here's the SQL query for that:

```sql
SELECT p.Nationality, CO","PRED_FAIL: near ""To"": syntax error"
poker_player,What are the nationalities that are shared by at least two people?,SELECT Nationality FROM people GROUP BY Nationality HAVING COUNT(*)  >=  2,"To find the nationalities that are shared by at least two people in the poker_player and people tables, you can use a subquery to count the number of occurrences of each nationality, and then filter for those that have a count greater than or equal to 2. Here's the SQL query:

```sql
SELECT p.Nationality
FROM people p
WHERE (
  SELECT COUNT(*)
  FROM poker_player pp
","PRED_FAIL: near ""To"": syntax error"
poker_player,Return the nationalities for which there are two or more people.,SELECT Nationality FROM people GROUP BY Nationality HAVING COUNT(*)  >=  2,"SELECT people.Nationality
FROM people
JOIN poker_player ON people.People_ID = poker_player.People_ID
GROUP BY people.Nationality
HAVING COUNT(*) > 1;",MATCH
poker_player,List the names and birth dates of people in ascending alphabetical order of name.,"SELECT Name ,  Birth_Date FROM people ORDER BY Name ASC","SELECT people.Name, people.Birth_Date
FROM people
ORDER BY people.Name ASC;",MATCH
poker_player,"What are the names and birth dates of people, ordered by their names in alphabetical order?","SELECT Name ,  Birth_Date FROM people ORDER BY Name ASC","SELECT people.Name, people.Birth_Date
FROM people
ORDER BY people.Name;",MATCH
poker_player,"Show names of people whose nationality is not ""Russia"".","SELECT Name FROM people WHERE Nationality != ""Russia""","SELECT Name
FROM people
WHERE Nationality <> 'Russia';",MATCH
poker_player,What are the names of people who are not from Russia?,"SELECT Name FROM people WHERE Nationality != ""Russia""","SELECT Name
FROM people
WHERE Nationality <> 'Russia';",MATCH
poker_player,List the names of people that are not poker players.,SELECT Name FROM people WHERE People_ID NOT IN (SELECT People_ID FROM poker_player),"SELECT Name
FROM people
WHERE People_ID NOT IN (
  SELECT People_ID
  FROM poker_player
);",MATCH
poker_player,What are the names of people who do not play poker?,SELECT Name FROM people WHERE People_ID NOT IN (SELECT People_ID FROM poker_player),"SELECT people.Name
FROM people
LEFT JOIN poker_player ON people.People_ID = poker_player.People_ID
WHERE poker_player.Poker_Player_ID IS NULL;",MATCH
poker_player,How many distinct nationalities are there?,SELECT count(DISTINCT Nationality) FROM people,"SELECT DISTINCT people.Nationality
FROM people;",MISMATCH
poker_player,Count the number of different nationalities.,SELECT count(DISTINCT Nationality) FROM people,"SELECT COUNT(DISTINCT people.Nationality) as Number_of_Nationalities
FROM poker_player
JOIN people ON poker_player.People_ID = people.People_ID;",MATCH
voter_1,How many states are there?,SELECT count(*) FROM area_code_state,"SELECT COUNT(DISTINCT AREA_CODE_STATE.state) as number_of_states
FROM AREA_CODE_STATE;",MISMATCH
voter_1,"List the contestant numbers and names, ordered by contestant name descending.","SELECT contestant_number ,  contestant_name FROM contestants ORDER BY contestant_name DESC","SELECT CONTESTANTS.contestant_number, CONTESTANTS.contestant_name
FROM CONTESTANTS
ORDER BY CONTESTANTS.contestant_name DESC;",MATCH
voter_1,"List the vote ids, phone numbers and states of all votes.","SELECT vote_id ,  phone_number ,  state FROM votes","SELECT VOTES.vote_id, VOTES.phone_number, AREA_CODE_STATE.state
FROM VOTES
JOIN CONTESTANTS ON VOTES.contestant_number = CONTESTANTS.contestant_number
JOIN AREA_CODE_STATE ON VOTES.state = AREA_CODE_STATE.state;",MISMATCH
voter_1,What are the maximum and minimum values of area codes?,"SELECT max(area_code) ,  min(area_code) FROM area_code_state","SELECT MIN(area_code) AS min_area_code, MAX(area_code) AS max_area_code
FROM AREA_CODE_STATE;",MISMATCH
voter_1,What is last date created of votes from the state 'CA'?,SELECT max(created) FROM votes WHERE state  =  'CA',"SELECT MAX(VOTES.created) as last_date
FROM VOTES
INNER JOIN AREA_CODE_STATE ON VOTES.state = AREA_CODE_STATE.state
WHERE AREA_CODE_STATE.state = 'CA';",MATCH
voter_1,What are the names of the contestants whose names are not 'Jessie Alloway',SELECT contestant_name FROM contestants WHERE contestant_name != 'Jessie Alloway',"SELECT CONTESTANTS.contestant_name
FROM CONTESTANTS
WHERE CONTESTANTS.contestant_name != 'Jessie Alloway';",MATCH
voter_1,What are the distinct states and create time of all votes?,"SELECT DISTINCT state ,  created FROM votes","SELECT DISTINCT AREA_CODE_STATE.state, VOTES.created
FROM VOTES
JOIN CONTESTANTS ON VOTES.contestant_number = CONTESTANTS.contestant_number
JOIN AREA_CODE_STATE ON VOTES.state = AREA_CODE_STATE.state;",MISMATCH
voter_1,What are the contestant numbers and names of the contestants who had at least two votes?,"SELECT T1.contestant_number , T1.contestant_name FROM contestants AS T1 JOIN votes AS T2 ON T1.contestant_number  =  T2.contestant_number GROUP BY T1.contestant_number HAVING count(*)  >=  2","SELECT CONTESTANTS.contestant_number, CONTESTANTS.contestant_name
FROM CONTESTANTS
JOIN (
  SELECT contestant_number, COUNT(*) as vote_count
  FROM VOTES
  GROUP BY contestant_number
  HAVING vote_count >= 2
) AS votes
ON CONTESTANTS.contestant_number = votes.contestant_",PRED_FAIL: no such column: votes.contestant_
